"BIOCODE","RB_BIOCODE","CIU_BIOCODE","INACTIVE","DNCDN","TAXONOMIC","TAXON","RANK","CATEGORY","PBC","PARENT_BC","ADD_DATE","END_DATE","RE_ADD_DATE","IWOE_DATE","COMMENTS","RANK_NOTES","UPDATED_TAXON","CHANGE_REASON","KEEP_REASON","GOM_FC","MIN_M_FC","MAX_M_FC","EXCLUDE","EXCLUDE_COMMENT"
"422010000",,"422010000","0",,"DELPHINIDAE","DELPHINIDAE","FAMILY","3","0",,"9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422010100",,"422010100","0",,"TURSIOPS","TURSIOPS","GENUS","3","0","422010000",,,,,,,,,"2",,,,,
"422010101",,"422010101","0",,"TURSIOPTRUNCA","TURSIOPS TRUNCATUS","SPECIES","3","0","422010100",,,,,,,,,"2",,,,,
"422010103",,"422010103","0",,"TURSIOPADUNCU","TURSIOPS ADUNCUS","SPECIES","3","0","422010100","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422010200",,"422010200","0",,"STENELLA","STENELLA","GENUS","3","0","422010000",,,,,,,,,,,,,,
"422010201",,"422010201","0",,"STENELLPLAGIO","STENELLA PLAGIODON","SPECIES","3","0","422010200","8/7/2002 0:00:00",,,,,,"STENELLA FRONTALIS","2","2",,,,,
"422010203",,"422010203","0",,"STENELLATTENU","STENELLA ATTENUATA","SPECIES","3","0","422010200","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422010205",,"422010205","0",,"STENELLLONGIR","STENELLA LONGIROSTRIS","SPECIES","3","0","422010200","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422010208",,"422010208","0",,"STENELLCLYMEN","STENELLA CLYMENE","SPECIES","3","0","422010200","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422010211",,"422010211","0",,"STENELLCOERUL","STENELLA COERULEOALBA","SPECIES","3","0","422010200","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422010300",,"422010300","0",,"CEPHALORHYNCH","CEPHALORHYNCHUS","GENUS","3","0","422010000","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422010301",,"422010301","0",,"CEPHALOCOMMER","CEPHALORHYNCHUS COMMERSONII","SPECIES","3","0","422010300","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422010303",,"422010303","0",,"CEPHALOEUTROP","CEPHALORHYNCHUS EUTROPIA","SPECIES","3","0","422010300","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422010306",,"422010306","0",,"CEPHALOHEAVIS","CEPHALORHYNCHUS HEAVISIDII","SPECIES","3","0","422010300","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422010309",,"422010309","0",,"CEPHALOHECTOR","CEPHALORHYNCHUS HECTORI","SPECIES","3","0","422010300","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422010400",,"422010400","0",,"STENO","STENO","GENUS","3","0","422010000","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422010401",,"422010401","0",,"STENO  BREDAN","STENO BREDANENSIS","SPECIES","3","0","422010400","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422010500",,"422010500","0",,"SOUSA","SOUSA","GENUS","3","0","422010000","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422010501",,"422010501","0",,"SOUSA  TEUSZI","SOUSA TEUSZII","SPECIES","3","0","422010500","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422010503",,"422010503","0",,"SOUSA  PLUMBE","SOUSA PLUMBEA","SPECIES","3","0","422010500","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422010505",,"422010505","0",,"SOUSA  CHINEN","SOUSA CHINENSIS","SPECIES","3","0","422010500","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422010600",,"422010600","0",,"SOTALIA","SOTALIA","GENUS","3","0","422010000","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422010601",,"422010601","0",,"SOTALIAFLUVIA","SOTALIA FLUVIATILIS","SPECIES","3","0","422010600","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422010700",,"422010700","0",,"DELPHINUS","DELPHINUS","GENUS","3","0","422010000","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422010701",,"422010701","0",,"DELPHINDELPHI","DELPHINUS DELPHIS","SPECIES","3","0","422010700","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422010703",,"422010703","0",,"DELPHINCAPENS","DELPHINUS CAPENSIS","SPECIES","3","0","422010700","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422010705",,"422010705","0",,"DELPHINTROPIC","DELPHINUS TROPICALIS","SPECIES","3","0","422010700","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422010800",,"422010800","0",,"LAGENODELPHIS","LAGENODELPHIS","GENUS","3","0","422010000","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422010801",,"422010801","0",,"LAGENODHOSEI","LAGENODELPHIS HOSEI","SPECIES","3","0","422010800","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422010900",,"422010900","0",,"LAGENORHYNCHU","LAGENORHYNCHUS","GENUS","3","0","422010000","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422010901",,"422010901","0",,"LAGENORALBIRO","LAGENORHYNCHUS ALBIROSTRIS","SPECIES","3","0","422010900","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422010903",,"422010903","0",,"LAGENORACUTUS","LAGENORHYNCHUS ACUTUS","SPECIES","3","0","422010900","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422010905",,"422010905","0",,"LAGENOROBLIQU","LAGENORHYNCHUS OBLIQUIDENS","SPECIES","3","0","422010900","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422010907",,"422010907","0",,"LAGENOROBSCUR","LAGENORHYNCHUS OBSCURUS","SPECIES","3","0","422010900","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422010909",,"422010909","0",,"LAGENORAUSTRA","LAGENORHYNCHUS AUSTRALIS","SPECIES","3","0","422010900","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422010911",,"422010911","0",,"LAGENORCRUCIG","LAGENORHYNCHUS CRUCIGER","SPECIES","3","0","422010900","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422011000",,"422011000","0",,"LISSODELPHIS","LISSODELPHIS","GENUS","3","0","422010000","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422011001",,"422011001","0",,"LISSODEBOREAL","LISSODELPHIS BOREALIS","SPECIES","3","0","422011000","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422011003",,"422011003","0",,"LISSODEPERONI","LISSODELPHIS PERONII","SPECIES","3","0","422011000","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422011100",,"422011100","0",,"GRAMPUS","GRAMPUS","GENUS","3","0","422010000","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422011101",,"422011101","0",,"GRAMPUSGRISEU","GRAMPUS GRISEUS","SPECIES","3","0","422011100","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422011200",,"422011200","0",,"PEPONOCEPHALA","PEPONOCEPHALA","GENUS","3","0","422010000","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422011201",,"422011201","0",,"PEPONOCELECTR","PEPONOCEPHALA ELECTRA","SPECIES","3","0","422011200","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422011300",,"422011300","0",,"FERESA","FERESA","GENUS","3","0","422010000","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422011301",,"422011301","0",,"FERESA ATTENU","FERESA ATTENUATA","SPECIES","3","0","422011300","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422011400",,"422011400","0",,"PSEUDORCA","PSEUDORCA","GENUS","3","0","422010000","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422011401",,"422011401","0",,"PSEUDORCRASSI","PSEUDORCA CRASSIDENS","SPECIES","3","0","422011400","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422011500",,"422011500","0",,"ORCINUS","ORCINUS","GENUS","3","0","422010000","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422011501",,"422011501","0",,"ORCINUSORCA","ORCINUS ORCA","SPECIES","3","0","422011500","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422011600",,"422011600","0",,"GLOBICEPHALA","GLOBICEPHALA","GENUS","3","0","422010000","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422011601",,"422011601","0",,"GLOBICEMELAS","GLOBICEPHALA MELAS","SPECIES","3","0","422011600","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422011603",,"422011603","0",,"GLOBICEMACROR","GLOBICEPHALA MACRORHYNCHUS","SPECIES","3","0","422011600","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422011700",,"422011700","0",,"ORCAELLA","ORCAELLA","GENUS","3","0","422010000","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422011701",,"422011701","0",,"ORCAELLBREVIR","ORCAELLA BREVIROSTRIS","SPECIES","3","0","422011700","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422020000",,"422020000","0",,"PHYSETERIDAE","PHYSETERIDAE","FAMILY","3","0",,"9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422020100",,"422020100","0",,"PHYSETER","PHYSETER","GENUS","3","0","422020000","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422020101",,"422020101","0",,"PHYSETEMACROC","PHYSETER MACROCEPHALUS","SPECIES","3","0","422020100","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422030000",,"422030000","0",,"KOGIIDAE","KOGIIDAE","FAMILY","3","0",,"9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422030100",,"422030100","0",,"KOGIA","KOGIA","GENUS","3","0","422030000","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422030101",,"422030101","0",,"KOGIA  BREVIC","KOGIA BREVICEPS","SPECIES","3","0","422030100","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422030103",,"422030103","0",,"KOGIA  SIMA","KOGIA SIMA","SPECIES","3","0","422030100","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422040000",,"422040000","0",,"ZIPHIIDAE","ZIPHIIDAE","FAMILY","3","0",,"9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422040100",,"422040100","0",,"ZIPHIUS","ZIPHIUS","GENUS","3","0","422040000","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422040101",,"422040101","0",,"ZIPHIUSCAVIRO","ZIPHIUS CAVIROSTRIS","SPECIES","3","0","422040100","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422040200",,"422040200","0",,"BERARDIUS","BERARDIUS","GENUS","3","0","422040000","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422040201",,"422040201","0",,"BERARDIARNUXI","BERARDIUS ARNUXII","SPECIES","3","0","422040200","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422040203",,"422040203","0",,"BERARDIBAIRDI","BERARDIUS BAIRDII","SPECIES","3","0","422040200","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422040300",,"422040300","0",,"TASMACETUS","TASMACETUS","GENUS","3","0","422040000","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422040301",,"422040301","0",,"TASMACESHEPHE","TASMACETUS SHEPHERDI","SPECIES","3","0","422040300","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422040400",,"422040400","0",,"INDOPACETUS","INDOPACETUS","GENUS","3","0","422040000","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422040401",,"422040401","0",,"INDOPACPACIFI","INDOPACETUS PACIFICUS","SPECIES","3","0","422040400","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422040500",,"422040500","0",,"HYPEROODON","HYPEROODON","GENUS","3","0","422040000","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422040501",,"422040501","0",,"HYPEROOAMPULL","HYPEROODON AMPULLATUS","SPECIES","3","0","422040500","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422040503",,"422040503","0",,"HYPEROOPLANIF","HYPEROODON PLANIFRONS","SPECIES","3","0","422040500","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422040600",,"422040600","0",,"MESOPLODON","MESOPLODON","GENUS","3","0","422040000","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422040601",,"422040601","0",,"MESOPLOHECTOR","MESOPLODON HECTORI","SPECIES","3","0","422040600","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422040603",,"422040603","0",,"MESOPLOMIRUS","MESOPLODON MIRUS","SPECIES","3","0","422040600","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422040605",,"422040605","0",,"MESOPLOEUROPA","MESOPLODON EUROPAEUS","SPECIES","3","0","422040600","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422040608",,"422040608","0",,"MESOPLOBIDENS","MESOPLODON BIDENS","SPECIES","3","0","422040600","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422040611",,"422040611","0",,"MESOPLOGRAYI","MESOPLODON GRAYI","SPECIES","3","0","422040600","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422040614",,"422040614","0",,"MESOPLOPERUVI","MESOPLODON PERUVIANUS","SPECIES","3","0","422040600","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422040617",,"422040617","0",,"MESOPLOBOWDOI","MESOPLODON BOWDOINI","SPECIES","3","0","422040600","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422040620",,"422040620","0",,"MESOPLOBAHAMO","MESOPLODON BAHAMONDI","SPECIES","3","0","422040600","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422040623",,"422040623","0",,"MESOPLOCARLHU","MESOPLODON CARLHUBBSI","SPECIES","3","0","422040600","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422040626",,"422040626","0",,"MESOPLOGINKGO","MESOPLODON GINKGODENS","SPECIES","3","0","422040600","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422040629",,"422040629","0",,"MESOPLOSTEJNE","MESOPLODON STEJNEGERI","SPECIES","3","0","422040600","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422040632",,"422040632","0",,"MESOPLOLAYARD","MESOPLODON LAYARDII","SPECIES","3","0","422040600","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422040635",,"422040635","0",,"MESOPLODENSIR","MESOPLODON DENSIROSTRIS","SPECIES","3","0","422040600","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422050000",,"422050000","0",,"PLATANISTIDAE","PLATANISTIDAE","FAMILY","3","0",,"9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422050100",,"422050100","0",,"PLATANISTA","PLATANISTA","GENUS","3","0","422050000","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422050101",,"422050101","0",,"PLATANIGANGET","PLATANISTA GANGETICA","SPECIES","3","0","422050100","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422060000",,"422060000","0",,"INIIDAE","INIIDAE","FAMILY","3","0",,"9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422060100",,"422060100","0",,"INIA","INIA","GENUS","3","0","422060000","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422060101",,"422060101","0",,"INIA   GEOFFR","INIA GEOFFRENSIS","SPECIES","3","0","422060100","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422070000",,"422070000","0",,"LIPOTIDAE","LIPOTIDAE","FAMILY","3","0",,"9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422070100",,"422070100","0",,"LIPOTES","LIPOTES","GENUS","3","0","422070000","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422070101",,"422070101","0",,"LIPOTESVEXILL","LIPOTES VEXILLIFER","SPECIES","3","0","422070100","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422080000",,"422080000","0",,"PONTOPORIIDAE","PONTOPORIIDAE","FAMILY","3","0",,"9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422080100",,"422080100","0",,"PONTOPORIA","PONTOPORIA","GENUS","3","0","422080000","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422080101",,"422080101","0",,"PONTOPOBLAINV","PONTOPORIA BLAINVILLEI","SPECIES","3","0","422080100","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422090000",,"422090000","0",,"MONODONTIDAE","MONODONTIDAE","FAMILY","3","0",,"9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422090100",,"422090100","0",,"MONODON","MONODON","GENUS","3","0","422090000","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422090101",,"422090101","0",,"MONODONMONOCE","MONODON MONOCEROS","SPECIES","3","0","422090100","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422090200",,"422090200","0",,"DELPHINAPTERU","DELPHINAPTERUS","GENUS","3","0","422090000","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422090201",,"422090201","0",,"DELPHINLEUCAS","DELPHINAPTERUS LEUCAS","SPECIES","3","0","422090200","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422100000",,"422100000","0",,"PHOCOENIDAE","PHOCOENIDAE","FAMILY","3","0",,"9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422100100",,"422100100","0",,"NEOPHOCAENA","NEOPHOCAENA","GENUS","3","0","422100000","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422100101",,"422100101","0",,"NEOPHOCPHOCAE","NEOPHOCAENA PHOCAENOIDES","SPECIES","3","0","422100100","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422100200",,"422100200","0",,"PHOCOENA","PHOCOENA","GENUS","3","0","422100000","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422100201",,"422100201","0",,"PHOCOENPHOCOE","PHOCOENA PHOCOENA","SPECIES","3","0","422100200","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422100203",,"422100203","0",,"PHOCOENSINUS","PHOCOENA SINUS","SPECIES","3","0","422100200","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422100205",,"422100205","0",,"PHOCOENSPINIP","PHOCOENA SPINIPINNIS","SPECIES","3","0","422100200","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422100208",,"422100208","0",,"PHOCOENDIOPTR","PHOCOENA DIOPTRICA","SPECIES","3","0","422100200","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422100300",,"422100300","0",,"PHOCOENOIDES","PHOCOENOIDES","GENUS","3","0","422100000","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"422100301",,"422100301","0",,"PHOCOENDALLI","PHOCOENOIDES DALLI","SPECIES","3","0","422100300","9/16/2002 0:00:00",,,,,,,"6","2",,,,,
"423000000",,"423000000","0",,"MYSTACOCETI","MYSTACOCETI","SUBORDER","3","0",,,,,,,,,,,,,,,
"424000000",,"424000000","0",,"EDENTATA","EDENTATA","ORDER","3","0",,,,,,,"formder order name for what is now Pilosa which are sloths and anteaters",,,,,,,,
"425000000",,"425000000","1","1","LORICATA","LORICATA","ORDER","3","0",,,"12/4/2020 0:00:00",,,"This appears pre 94 and looks to be a misplacemnt and should be 536000000 Loricata","order of crocodile this was a misplaced code see 5360000",,,,,,,,
"426000000",,"426000000","0",,"PILOSA","PILOSA","ORDER","3","0",,,,,,,"IT IS",,,,,,,,
"427000000",,"427000000","0",,"TUBULIDENTATA","TUBULIDENTATA","ORDER","3","0",,,,,,,"IT IS",,,,,,,,
"428000000",,"428000000","0",,"PHOLIDATA","PHOLIDATA","ORDER","3","0",,,,,,,"misspelled see pholidota",,,,,,,,
"429000000",,"429000000","0",,"PRIMATES","PRIMATES","ORDER","3","0",,,,,,,"At the time considered and order",,,,,,,,
"430000000",,"430000000","0",,"LEMUROIDEA","LEMUROIDEA","SUBORDER","3","0",,,,,,,"At the time considered and suborder",,,,,,,,
"431000000",,"431000000","0",,"TARSIOIDEA","TARSIOIDEA","SUBORDER","3","0",,,,,,,"At the time considered and suborder",,,,,,,,
"432000000",,"432000000","0",,"ANTHROPOIDEA","ANTHROPOIDEA","SUBORDER","3","0",,"8/2/2002 0:00:00",,,,,"At the time considered and suborder","GRUIFORMES","3",,,,,,
"497000000",,"497000000","1",,"AQUATIC MAMMA","AQUATIC MAMMALS","FAO GROUPING","3","0",,,,,,,,,,,,,,,
"499000000",,"499000000","0",,"MISCELLANEOUS","MISCELLANEOUS","FAO GROUPING","3","0",,,,,,,,,,,,,,,
"500000000",,"500000000","1",,"OTHER CHORDAT","OTHER CHORDATE","FAO GROUPING","3","0",,,,,,,,,,,,,,,
"501000000",,"501000000","0",,"STEGOCEPHALIA","STEGOCEPHALIA","ORDER","3","0",,,,,,,"https://www.thefreedictionary.com/Stegocephalia",,,,,,,,
"531010101",,"531010101","0",,"MALACLETERRAP","MALACLEMYS TERRAPIN","SPECIES","3","0","531010100",,,,,,,,,,,,,,
"531060000",,"531060000","0",,"DERMOCHELIDAE","DERMOCHELIDAE","FAMILY","3","0",,"8/2/2002 0:00:00",,,,,,"DERMOCHELYIDAE","1",,,,,,
"531060100",,"531060100","0",,"DERMOCHELYS","DERMOCHELYS","GENUS","3","0","531060000",,,,,,,,,,,,,,
"531060101",,"531060101","0",,"DERMOCHCORIAC","DERMOCHELYS CORIACEA","SPECIES","3","0","531060100",,,,,,,,,,,,,,
"531070000",,"531070000","0",,"CHELONIIDAE","CHELONIIDAE","FAMILY","3","0",,,,,,,,,,,,,,,
"531070100",,"531070100","0",,"CHELONIA","CHELONIA","GENUS","3","0","531070000",,,,,,,,,,,,,,
"531070101",,"531070101","0",,"CHELONIMYDAS","CHELONIA MYDAS","SPECIES","3","0","531070100",,,,,,,,,,,,,,
"531070200",,"531070200","0",,"CARETTA","CARETTA","GENUS","3","0","531070000",,,,,,,,,,,,,,
"531070201",,"531070201","0",,"CARETTACARETT","CARETTA CARETTA","SPECIES","3","0","531070200",,,,,,,,,,,,,,
"531070300",,"531070300","0",,"LEPIDOCHELYS","LEPIDOCHELYS","GENUS","3","0","531070000",,,,,,,,,,,,,,
"531070301","531070302","531070302","1","1","LEPIDOCKEMPI","LEPIDOCHELYS KEMPI","SPECIES","3","0","531070300","8/7/2002 0:00:00","7/1/2021 0:00:00",,,,,"LEPIDOCHELYS KEMPII","2",,,,,,
"531070400",,"531070400","0",,"ERETMOCHELYS","ERETMOCHELYS","GENUS","3","0","531070000",,,,,,,,,,,,,,
"531070401",,"531070401","0",,"ERETMOCIMBRIC","ERETMOCHELYS IMBRICATA","SPECIES","3","0","531070400",,,,,,,,,,,,,,
"532000000",,"532000000","0",,"RHYNCHOCEPHAL","RHYNCHOCEPHALIA","ORDER","3","0",,,,,,,,,,,,,,,
"533000000",,"533000000","0",,"SQUAMATA","SQUAMATA","ORDER","3","0",,,,,,,,,,,,,,,
"534000000",,"534000000","0",,"SAURIA","SAURIA","SUBORDER","3","0",,,,,,,,,,,,,,,
"535000000",,"535000000","0",,"SERPENTES","SERPENTES","SUBORDER","3","0",,,,,,,,,,,,,,,
"536000000",,"536000000","0",,"LORICATA","LORICATA","ORDER","3","0",,,,,,"Added existing code back in with coding for duplicate 13 character 12042020",,,,,,,,,
"549000000",,"549000000","0",,"MISC.REPTILIA","MISCELLANEOUS REPTILIA","FAO GROUPING","3","0",,,,,,,,,,,,,,,
"550000000",,"550000000","0",,"AVES","AVES","CLASS","3","0",,,,,,,,,,,,,,,
"550000010",,"550000010","0",,"UNID   BIRD","UNIDENTIFIED BIRD","SPECIAL GROUP","3","0",,"9/16/2002 0:00:00",,,,,,,"6","3",,,,,
"551000000",,"551000000","0",,"PALAEOGNATHAE","PALAEOGNATHAE","SUPERORDER","3","0",,,,,,,,,,,,,,,
"552000000",,"552000000","0",,"STRUTHIONIFOR","STRUTHIONIFORMES","ORDER","3","0",,,,,,,,,,,,,,,
"553000000",,"553000000","0",,"RHEIFORMES","RHEIFORMES","ORDER","3","0",,,,,,,,,,,,,,,
"554000000",,"554000000","0",,"CASUARIIFORME","CASUARIIFORMES","ORDER","3","0",,,,,,,,,,,,,,,
"555000000",,"555000000","0",,"APTERYGIFORME","APTERYGIFORMES","ORDER","3","0",,,,,,,,,,,,,,,
"556000000",,"556000000","0",,"TINAMIFORMES","TINAMIFORMES","ORDER","3","0",,,,,,,,,,,,,,,
"557000000",,"557000000","0",,"NEOGNATHAE","NEOGNATHAE","SUPERORDER","3","0",,,,,,,,,,,,,,,
"558000000",,"558000000","0",,"SPHENISCIFORM","SPHENISCIFORMES","ORDER","3","0",,,,,,,,,,,,,,,
"559000000",,"559000000","0",,"GAVIIFORMES","GAVIIFORMES","ORDER","3","0",,,,,,,,,,,,,,,
"560000000",,"560000000","0",,"COLYMBIFORMES","COLYMBIFORMES","ORDER","3","0",,,,,,,,,,,,,,,
"561000000",,"561000000","0",,"PROCELLARIIFO","PROCELLARIIFORMES","ORDER","3","0",,,,,,,,,,,,,,,
"562000000",,"562000000","0",,"PELECANIFORME","PELECANIFORMES","ORDER","3","0",,,,,,,,,,,,,,,
"563000000",,"563000000","0",,"CICONIIFORMES","CICONIIFORMES","ORDER","3","0",,,,,,,,,,,,,,,
"563100000",,"563100000","0",,"FREGATIDAE","FREGATIDAE","FAMILY","3","0",,"9/16/2002 0:00:00",,,,,,,"6","3",,,,,
"563100100",,"563100100","0",,"FREGATA","FREGATA","GENUS","3","0","563100000","9/16/2002 0:00:00",,,,,,,"6","3",,,,,
"563200000",,"563200000","0",,"LARIDAE","LARIDAE","FAMILY","3","0",,"9/16/2002 0:00:00",,,,,,,"6","3",,,,,
"563200001",,"563200001","0",,"GULL","GULL","SPECIES COMPLEX","3","0",,"9/16/2002 0:00:00",,,,,,,"6","3",,,,,
"563200005",,"563200005","0",,"TERN","TERN","SPECIES COMPLEX","3","0",,"9/16/2002 0:00:00",,,,,,,"6","3",,,,,
"563200100",,"563200100","0",,"ANOUS","ANOUS","GENUS","3","0","563200000","9/16/2002 0:00:00",,,,,,,"6","3",,,,,
"563200101",,"563200101","0",,"ANOUS  MINUTU","ANOUS MINUTUS","SPECIES","3","0","563200100","9/16/2002 0:00:00",,,,,,,"6","3",,,,,
"563200104",,"563200104","0",,"ANOUS  STOLID","ANOUS STOLIDUS","SPECIES","3","0","563200100","9/16/2002 0:00:00",,,,,,,"6","3",,,,,
"563201000",,"563201000","0",,"CHLIDONIAS","CHLIDONIAS","GENUS","3","0","563200000","9/16/2002 0:00:00",,,,,,,"6","3",,,,,
"563201001",,"563201001","0",,"CHLIDONNIGER","CHLIDONIAS NIGER","SPECIES","3","0","563201000","9/16/2002 0:00:00",,,,,,,"6","3",,,,,
"563202000",,"563202000","0",,"LARUS","LARUS","GENUS","3","0","563200000","9/16/2002 0:00:00",,,,,,,"6","3",,,,,
"563202001",,"563202001","0",,"LARUS  ARGENT","LARUS ARGENTATUS","SPECIES","3","0","563202000","9/16/2002 0:00:00",,,,,,,"6","3",,,,,
"563202004",,"563202004","0",,"LARUS  MARINU","LARUS MARINUS","SPECIES","3","0","563202000","9/16/2002 0:00:00",,,,,,,"6","3",,,,,
"563202007",,"563202007","0",,"LARUS  DELAWA","LARUS DELAWARENSIS","SPECIES","3","0","563202000","9/16/2002 0:00:00",,,,,,,"6","3",,,,,
"563202010",,"563202010","0",,"LARUS  ATRICI","LARUS ATRICILLA","SPECIES","3","0","563202000","9/16/2002 0:00:00",,,,,,,"6","3",,,,,
"563202013",,"563202013","0",,"LARUS  PIPIXC","LARUS PIPIXCAN","SPECIES","3","0","563202000","9/16/2002 0:00:00",,,,,,,"6","3",,,,,
